date	sample_Name	trait	Scale_name	raw_value	OutLier	Corrected_Value
2019-12-06	PLAT015_U4L18R7_95_RT_5274_1pl_EPPN2020_9L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L18R8_96_RT_5805_1pl_EPPN2020_6H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L18R9_97_RT_5157_1pl_EPPN2020_12L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L18R10_98_RT_5937_1pl_EPPN2020_1H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L18R11_99_RT_5860_1pl_EPPN2020_13H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L18R12_100_RT_5232_1pl_EPPN2020_14H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L18R13_101_RT_6032_1pl_EPPN2020_24T_Prel05	X	X	X		
2019-12-06	PLAT015_U4L18R14_102_RT_5681_1pl_EPPN2020_12H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L18R15_103_RT_5626_1pl_EPPN2020_20T_Prel05	X	X	X		
2019-12-06	PLAT015_U4L18R16_104_RT_6043_1pl_EPPN2020_3H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L18R17_105_RT_5698_1pl_EPPN2020_10H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L18R18_106_RT_6144_1pl_EPPN2020_10L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L18R19_107_RT_5932_1pl_EPPN2020_11L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L18R20_108_RT_7020_1pl_EPPN2020_15L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L18R21_109_RT_5440_1pl_EPPN2020_5H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L18R22_110_RT_6169_1pl_EPPN2020_4H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R1_111_RT_5369_1pl_EPPN2020_13L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R2_112_RT_5720_1pl_EPPN2020_23T_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R3_113_RT_5201_1pl_EPPN2020_6L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R4_114_RT_6134_1pl_EPPN2020_9H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R5_115_RT_5018_1pl_EPPN2020_24T_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R6_116_RT_5980_1pl_EPPN2020_3L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R7_117_RT_5439_1pl_EPPN2020_12H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R8_118_RT_5270_1pl_EPPN2020_3H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R9_119_RT_5215_1pl_EPPN2020_7H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R10_120_RT_5234_1pl_EPPN2020_1L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R11_121_RT_5819_1pl_EPPN2020_14L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R12_122_RT_5593_1pl_EPPN2020_2H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R13_123_RT_5491_1pl_EPPN2020_9L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R14_124_RT_5054_1pl_EPPN2020_12L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R15_125_RT_6011_1pl_EPPN2020_11H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R16_126_RT_5894_1pl_EPPN2020_8L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R17_127_RT_5966_1pl_EPPN2020_6H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R18_128_RT_6170_1pl_EPPN2020_4L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R19_129_RT_5449_1pl_EPPN2020_1H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R20_130_RT_5911_1pl_EPPN2020_8H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R21_131_RT_6153_1pl_EPPN2020_13H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L17R22_132_RT_5261_1pl_EPPN2020_15H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R1_133_RT_5577_1pl_EPPN2020_9L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R2_134_RT_5316_1pl_EPPN2020_7H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R3_135_RT_5088_1pl_EPPN2020_3L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R4_136_RT_5370_1pl_EPPN2020_15H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R5_137_RT_5140_1pl_EPPN2020_14L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R6_138_RT_5766_1pl_EPPN2020_14H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R7_139_RT_6053_1pl_EPPN2020_4L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R8_140_RT_5135_1pl_EPPN2020_23T_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R9_141_RT_5502_1pl_EPPN2020_15L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R10_142_RT_5155_1pl_EPPN2020_10L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R11_143_RT_6185_1pl_EPPN2020_12L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R12_144_RT_5354_1pl_EPPN2020_8H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R13_145_RT_5336_1pl_EPPN2020_4H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R14_146_RT_5817_1pl_EPPN2020_11L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R15_147_RT_5530_1pl_EPPN2020_5H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R16_148_RT_5581_1pl_EPPN2020_2L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R17_149_RT_6120_1pl_EPPN2020_1L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R18_150_RT_5344_1pl_EPPN2020_13H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R19_151_RT_5204_1pl_EPPN2020_20T_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R20_152_RT_5296_1pl_EPPN2020_24T_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R21_153_RT_5668_1pl_EPPN2020_2H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L16R22_154_RT_5451_1pl_EPPN2020_10H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L15R1_155_RT_5508_1pl_EPPN2020_13H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L15R2_156_RT_5638_1pl_EPPN2020_5H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L15R3_157_RT_6075_1pl_EPPN2020_2H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L15R4_158_RT_5544_1pl_EPPN2020_13L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L15R5_159_RT_5753_1pl_EPPN2020_7L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L15R6_160_RT_5741_1pl_EPPN2020_20T_Prel05	X	X	X		
2019-12-06	PLAT015_U4L15R7_161_RT_5010_1pl_EPPN2020_8L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L15R8_162_RT_5807_1pl_EPPN2020_5L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L15R9_163_RT_5233_1pl_EPPN2020_1H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L15R10_164_RT_5077_1pl_EPPN2020_4H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L15R11_165_RT_5981_1pl_EPPN2020_3H_Prel05	X	X	X		
						
2019-12-05	PLAT015_U4L15R12_166_RT_5171_1pl_EPPN2020_4L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L15R13_167_RT_6172_1pl_EPPN2020_11H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L15R14_168_RT_5965_1pl_EPPN2020_7H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L15R15_169_RT_5480_1pl_EPPN2020_14H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L15R16_170_RT_5379_1pl_EPPN2020_12L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L15R17_171_RT_6089_1pl_EPPN2020_6L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L15R18_172_RT_6121_1pl_EPPN2020_12H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L15R19_173_RT_5164_1pl_EPPN2020_6H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L15R20_174_RT_5984_1pl_EPPN2020_23T_Prel04	X	X	X		
2019-12-05	PLAT015_U4L15R21_175_RT_6176_1pl_EPPN2020_10L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L15R22_176_RT_5933_1pl_EPPN2020_9H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R1_177_RT_5623_1pl_EPPN2020_2L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R2_178_RT_5810_1pl_EPPN2020_6H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R3_179_RT_5758_1pl_EPPN2020_9H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R4_180_RT_5957_1pl_EPPN2020_1L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R5_181_RT_5324_1pl_EPPN2020_8H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R6_182_RT_5661_1pl_EPPN2020_10H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R7_183_RT_5125_1pl_EPPN2020_24T_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R8_184_RT_6155_1pl_EPPN2020_12H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R9_185_RT_5170_1pl_EPPN2020_11H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R10_186_RT_5151_1pl_EPPN2020_6L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R11_187_RT_6037_1pl_EPPN2020_11L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R12_188_RT_5470_1pl_EPPN2020_14L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R13_189_RT_5460_1pl_EPPN2020_13L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R14_190_RT_5244_1pl_EPPN2020_3L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R15_191_RT_5327_1pl_EPPN2020_9L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R16_192_RT_5307_1pl_EPPN2020_7L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R17_193_RT_5664_1pl_EPPN2020_3H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R18_194_RT_5386_1pl_EPPN2020_1H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R19_195_RT_5219_1pl_EPPN2020_8L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R20_196_RT_5321_1pl_EPPN2020_15H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R21_197_RT_5061_1pl_EPPN2020_5L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L14R22_198_RT_5831_1pl_EPPN2020_15L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R1_199_RT_5426_1pl_EPPN2020_1H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R2_200_RT_6112_1pl_EPPN2020_15L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R3_201_RT_6184_1pl_EPPN2020_9L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R4_202_RT_5611_1pl_EPPN2020_4L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R5_203_RT_5961_1pl_EPPN2020_12H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R6_204_RT_5725_1pl_EPPN2020_11L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R7_205_RT_5590_1pl_EPPN2020_15H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R8_206_RT_6098_1pl_EPPN2020_14H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R9_207_RT_5422_1pl_EPPN2020_3L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R10_208_RT_5292_1pl_EPPN2020_5H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R11_209_RT_5275_1pl_EPPN2020_10L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R12_210_RT_5355_1pl_EPPN2020_5L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R13_211_RT_5685_1pl_EPPN2020_10H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R14_212_RT_5877_1pl_EPPN2020_24T_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R15_213_RT_5855_1pl_EPPN2020_8H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R16_214_RT_5456_1pl_EPPN2020_4H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R17_215_RT_5448_1pl_EPPN2020_20T_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R18_216_RT_5471_1pl_EPPN2020_23T_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R19_217_RT_6138_1pl_EPPN2020_7H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R20_218_RT_5033_1pl_EPPN2020_12L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R21_219_RT_5839_1pl_EPPN2020_7L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L13R22_220_RT_6051_1pl_EPPN2020_3H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R1_221_RT_5257_1pl_EPPN2020_24T_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R2_222_RT_5450_1pl_EPPN2020_13H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R3_223_RT_6099_1pl_EPPN2020_8L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R4_224_RT_5970_1pl_EPPN2020_7H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R5_225_RT_5223_1pl_EPPN2020_13L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R6_226_RT_6046_1pl_EPPN2020_2L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R7_227_RT_5058_1pl_EPPN2020_2H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R8_228_RT_5901_1pl_EPPN2020_4H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R9_229_RT_5731_1pl_EPPN2020_23T_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R10_230_RT_5986_1pl_EPPN2020_10H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R11_231_RT_5499_1pl_EPPN2020_20T_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R12_232_RT_5124_1pl_EPPN2020_15L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R13_233_RT_6023_1pl_EPPN2020_6L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R14_234_RT_6076_1pl_EPPN2020_14H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R15_235_RT_5152_1pl_EPPN2020_6H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R16_236_RT_5636_1pl_EPPN2020_3L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R17_237_RT_6113_1pl_EPPN2020_14L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R18_238_RT_5001_1pl_EPPN2020_5H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R19_239_RT_5771_1pl_EPPN2020_9H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R20_240_RT_5826_1pl_EPPN2020_9L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R21_241_RT_5815_1pl_EPPN2020_1L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L12R22_242_RT_5738_1pl_EPPN2020_11H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R1_243_RT_5916_1pl_EPPN2020_3H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R2_244_RT_5458_1pl_EPPN2020_12L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R3_245_RT_6187_1pl_EPPN2020_5L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R4_246_RT_5322_1pl_EPPN2020_7L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R5_247_RT_6198_1pl_EPPN2020_6H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R6_248_RT_5317_1pl_EPPN2020_14L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R7_249_RT_5400_1pl_EPPN2020_6L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R8_250_RT_5334_1pl_EPPN2020_8H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R9_251_RT_5759_1pl_EPPN2020_9H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R10_252_RT_5221_1pl_EPPN2020_11H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R11_253_RT_5014_1pl_EPPN2020_1L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R12_254_RT_5632_1pl_EPPN2020_11L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R13_255_RT_5935_1pl_EPPN2020_10L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R14_256_RT_5767_1pl_EPPN2020_4L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R15_257_RT_5084_1pl_EPPN2020_1H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R16_258_RT_5976_1pl_EPPN2020_12H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R17_259_RT_5310_1pl_EPPN2020_13L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R18_260_RT_6183_1pl_EPPN2020_8L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R19_261_RT_5813_1pl_EPPN2020_13H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R20_262_RT_5047_1pl_EPPN2020_2L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R21_263_RT_5476_1pl_EPPN2020_15H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L11R22_264_RT_5519_1pl_EPPN2020_2H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R1_265_RT_5086_1pl_EPPN2020_4L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R2_266_RT_6001_1pl_EPPN2020_20T_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R3_267_RT_5462_1pl_EPPN2020_1H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R4_268_RT_6194_1pl_EPPN2020_11H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R5_269_RT_5904_1pl_EPPN2020_23T_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R6_270_RT_5507_1pl_EPPN2020_5H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R7_271_RT_5191_1pl_EPPN2020_7L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R8_272_RT_6149_1pl_EPPN2020_3L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R9_273_RT_6034_1pl_EPPN2020_6H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R10_274_RT_5944_1pl_EPPN2020_14L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R11_275_RT_6156_1pl_EPPN2020_2L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R12_276_RT_5192_1pl_EPPN2020_4H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R13_277_RT_5411_1pl_EPPN2020_15H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R14_278_RT_6115_1pl_EPPN2020_9H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R15_279_RT_5265_1pl_EPPN2020_8L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R16_280_RT_5710_1pl_EPPN2020_2H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R17_281_RT_5030_1pl_EPPN2020_15L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R18_282_RT_5888_1pl_EPPN2020_14H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R19_283_RT_6125_1pl_EPPN2020_1L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R20_284_RT_6058_1pl_EPPN2020_10H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R21_285_RT_5029_1pl_EPPN2020_12H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L10R22_286_RT_5393_1pl_EPPN2020_12L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R1_287_RT_5652_1pl_EPPN2020_6L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R2_288_RT_5540_1pl_EPPN2020_11L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R3_289_RT_5809_1pl_EPPN2020_4H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R4_290_RT_5589_1pl_EPPN2020_8L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R5_291_RT_5283_1pl_EPPN2020_9L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R6_292_RT_5592_1pl_EPPN2020_15L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R7_293_RT_6196_1pl_EPPN2020_13L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R8_294_RT_5872_1pl_EPPN2020_1L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R9_295_RT_6071_1pl_EPPN2020_13H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R10_296_RT_6039_1pl_EPPN2020_7H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R11_297_RT_5382_1pl_EPPN2020_8H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R12_298_RT_5588_1pl_EPPN2020_5H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R13_299_RT_6005_1pl_EPPN2020_20T_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R14_300_RT_6083_1pl_EPPN2020_3H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R15_301_RT_5765_1pl_EPPN2020_10L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R16_302_RT_5020_1pl_EPPN2020_23T_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R17_303_RT_6179_1pl_EPPN2020_2L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R18_304_RT_5560_1pl_EPPN2020_14L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R19_305_RT_5799_1pl_EPPN2020_24T_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R20_306_RT_6180_1pl_EPPN2020_7L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R21_307_RT_5566_1pl_EPPN2020_6H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L9R22_308_RT_6141_1pl_EPPN2020_5L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R1_309_RT_5392_1pl_EPPN2020_14H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R2_310_RT_5843_1pl_EPPN2020_5L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R3_311_RT_5240_1pl_EPPN2020_12H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R4_312_RT_5870_1pl_EPPN2020_10H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R5_313_RT_5919_1pl_EPPN2020_10L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R6_314_RT_5994_1pl_EPPN2020_2H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R7_315_RT_6069_1pl_EPPN2020_9H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R8_316_RT_6118_1pl_EPPN2020_12L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R9_317_RT_5583_1pl_EPPN2020_24T_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R10_318_RT_5345_1pl_EPPN2020_3H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R11_319_RT_5707_1pl_EPPN2020_15H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R12_320_RT_5788_1pl_EPPN2020_1H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R13_321_RT_5547_1pl_EPPN2020_7H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R14_322_RT_5401_1pl_EPPN2020_8H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R15_323_RT_5571_1pl_EPPN2020_13L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R16_324_RT_5956_1pl_EPPN2020_4L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R17_325_RT_5797_1pl_EPPN2020_11H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R18_326_RT_6110_1pl_EPPN2020_3L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R19_327_RT_5504_1pl_EPPN2020_6L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R20_328_RT_6173_1pl_EPPN2020_13H_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R21_329_RT_5818_1pl_EPPN2020_11L_Prel04	X	X	X		
2019-12-05	PLAT015_U4L8R22_330_RT_5416_1pl_EPPN2020_9L_Prel04	X	X	X		
2019-12-06	PLAT015_U4L22R1_1_RT_6087_1pl_EPPN2020_7L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R2_2_RT_5137_1pl_EPPN2020_8H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R3_3_RT_5251_1pl_EPPN2020_15H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R4_4_RT_5294_1pl_EPPN2020_14H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R5_5_RT_5500_1pl_EPPN2020_8L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R6_6_RT_5515_1pl_EPPN2020_13H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R7_7_RT_5962_1pl_EPPN2020_11H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R8_8_RT_5509_1pl_EPPN2020_24T_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R9_9_RT_5823_1pl_EPPN2020_5H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R10_10_RT_5095_1pl_EPPN2020_9L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R11_11_RT_5899_1pl_EPPN2020_7H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R12_12_RT_5969_1pl_EPPN2020_2L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R13_13_RT_5423_1pl_EPPN2020_9H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R14_14_RT_5959_1pl_EPPN2020_5L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R15_15_RT_6012_1pl_EPPN2020_4H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R16_16_RT_5853_1pl_EPPN2020_10L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R17_17_RT_6000_1pl_EPPN2020_3L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R18_18_RT_5304_1pl_EPPN2020_2H_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R19_19_RT_5429_1pl_EPPN2020_12L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R20_20_RT_5427_1pl_EPPN2020_11L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R21_21_RT_6101_1pl_EPPN2020_15L_Prel05	X	X	X		
2019-12-06	PLAT015_U4L22R22_22_RT_5667_1pl_EPPN2020_23T_Prel05	X	X	X		
